symbol,S,K,r,sigma,T,isCall
META_C_428_5744,469.81,428.50,0.0301,0.2046,1.8335,1
MSFT_P_356_5745,418.82,356.04,0.0358,0.2583,1.0675,0
MSFT_P_326_5746,284.14,326.50,0.0431,0.3429,1.7248,0
AMZN_C_172_5747,189.77,172.58,0.0464,0.3605,1.3428,1
NVDA_C_379_5748,367.05,379.88,0.0467,0.3187,1.0477,1
GOOGL_P_324_5749,314.89,324.38,0.0421,0.2242,1.2976,0
AMD_C_165_5750,159.30,165.69,0.0483,0.2625,1.4426,1
GOOGL_P_256_5751,257.31,256.78,0.0354,0.2624,0.8864,0
SPY_C_191_5752,211.31,191.61,0.0358,0.3033,1.7497,1
AAPL_C_491_5753,442.64,491.82,0.0308,0.1619,1.8188,1
SPY_C_358_5754,318.48,358.26,0.0369,0.2914,0.3315,1
NVDA_C_414_5755,389.11,414.28,0.0328,0.3905,0.9724,1
NVDA_P_381_5756,406.08,381.34,0.0421,0.3486,1.9712,0
AMD_C_69_5757,60.72,69.57,0.0431,0.3344,0.3104,1
AAPL_P_338_5758,334.38,338.71,0.0326,0.3668,0.5625,0
AMZN_C_175_5759,190.15,175.34,0.0347,0.3149,0.3113,1
QQQ_C_174_5760,192.95,174.59,0.0421,0.2650,0.9256,1
MSFT_C_128_5761,137.02,128.98,0.0326,0.2971,1.4900,1
NVDA_C_288_5762,256.89,288.08,0.0478,0.2072,1.4023,1
AMD_P_420_5763,401.57,420.53,0.0421,0.3989,0.6618,0
AMZN_P_477_5764,425.33,477.61,0.0365,0.3899,0.1070,0
QQQ_P_384_5765,419.69,384.64,0.0474,0.3938,1.8531,0
AAPL_C_276_5766,306.57,276.98,0.0398,0.3783,1.5321,1
MSFT_C_333_5767,305.34,333.11,0.0492,0.1745,1.0612,1
TSLA_C_99_5768,105.17,99.19,0.0439,0.2969,1.9454,1
GOOGL_P_156_5769,165.97,156.54,0.0343,0.3041,1.0644,0
SPY_C_403_5770,415.10,403.98,0.0358,0.1556,1.0203,1
TSLA_C_110_5771,100.24,110.90,0.0406,0.3389,1.4749,1
GOOGL_P_321_5772,280.16,321.22,0.0352,0.2053,1.9468,0
AMZN_P_217_5773,227.83,217.11,0.0335,0.3415,0.9202,0
AMD_C_411_5774,360.08,411.68,0.0455,0.2800,0.3760,1
META_P_412_5775,469.98,412.53,0.0316,0.2522,1.2223,0
NVDA_P_538_5776,475.41,538.74,0.0471,0.2092,1.2789,0
AAPL_C_198_5777,232.94,198.48,0.0372,0.2297,1.5984,1
AMZN_P_327_5778,307.62,327.69,0.0342,0.2608,1.6201,0
SPY_P_332_5779,320.59,332.78,0.0474,0.2698,1.3590,0
AMD_C_465_5780,473.34,465.07,0.0490,0.2712,1.9701,1
GOOGL_P_263_5781,238.72,263.00,0.0378,0.2240,1.2153,0
AMZN_C_346_5782,327.53,346.63,0.0344,0.2621,0.1801,1
MSFT_C_275_5783,286.54,275.48,0.0312,0.3384,1.7081,1
SPY_P_64_5784,58.57,64.41,0.0387,0.1861,0.9435,0
AMZN_C_115_5785,102.39,115.17,0.0420,0.2885,1.7690,1
MSFT_C_265_5786,310.60,265.34,0.0387,0.2153,1.8460,1
NVDA_C_483_5787,495.74,483.99,0.0430,0.2690,1.4071,1
AMZN_P_115_5788,112.80,115.38,0.0318,0.1643,1.3440,0
AAPL_P_520_5789,461.40,520.04,0.0444,0.2041,1.3212,0
NVDA_P_224_5790,198.08,224.50,0.0411,0.2230,1.5996,0
NVDA_C_181_5791,171.68,181.77,0.0392,0.3947,0.3731,1
AMD_C_442_5792,441.03,442.60,0.0314,0.3355,1.9077,1
AMZN_P_174_5793,199.80,174.77,0.0494,0.1751,1.5621,0
AAPL_P_286_5794,290.35,286.06,0.0438,0.2795,1.0650,0
NVDA_C_129_5795,125.75,129.78,0.0385,0.3800,0.8030,1
AMD_P_59_5796,65.23,59.13,0.0361,0.2971,0.1941,0
NVDA_C_251_5797,230.64,251.24,0.0441,0.2148,1.3718,1
SPY_C_181_5798,204.44,181.45,0.0426,0.1963,1.2495,1
NVDA_P_273_5799,307.34,273.55,0.0344,0.2103,1.8067,0
QQQ_P_70_5800,64.55,70.46,0.0437,0.3890,1.1233,0
MSFT_C_52_5801,54.44,52.18,0.0451,0.3361,0.1498,1
AAPL_P_140_5802,130.20,140.48,0.0485,0.3972,0.8004,0
META_C_437_5803,409.84,437.98,0.0317,0.3502,0.7784,1
TSLA_P_55_5804,57.92,55.38,0.0381,0.2098,1.1735,0
NVDA_P_79_5805,69.97,79.07,0.0415,0.2716,0.3867,0
SPY_C_268_5806,302.27,268.81,0.0316,0.1701,0.8968,1
AMZN_C_349_5807,408.63,349.91,0.0360,0.2081,0.9801,1
AMZN_C_185_5808,216.54,185.65,0.0357,0.1975,1.1049,1
TSLA_P_402_5809,469.81,402.28,0.0329,0.3377,1.4517,0
AMZN_C_402_5810,374.44,402.83,0.0339,0.3328,0.7651,1
AAPL_P_387_5811,367.06,387.24,0.0467,0.3362,0.9765,0
AAPL_P_468_5812,458.84,468.53,0.0374,0.3554,0.5038,0
AAPL_P_448_5813,449.87,448.73,0.0395,0.1566,1.8071,0
SPY_P_85_5814,89.43,85.48,0.0347,0.2422,1.9696,0
AMZN_C_163_5815,159.83,163.15,0.0385,0.2496,0.8109,1
GOOGL_P_133_5816,154.89,133.62,0.0486,0.2155,0.5630,0
TSLA_C_54_5817,54.36,54.48,0.0485,0.2484,1.2460,1
AMZN_C_68_5818,68.87,68.32,0.0445,0.3492,0.1481,1
AMD_C_222_5819,245.43,222.64,0.0486,0.2372,0.4408,1
GOOGL_C_160_5820,167.58,160.16,0.0330,0.3753,0.3705,1
META_C_271_5821,254.40,271.82,0.0345,0.2663,0.2868,1
QQQ_P_211_5822,206.93,211.11,0.0424,0.3732,1.0496,0
AAPL_C_403_5823,426.95,403.79,0.0465,0.1838,1.4900,1
QQQ_P_296_5824,276.03,296.61,0.0421,0.2892,0.4409,0
QQQ_C_338_5825,343.62,338.74,0.0442,0.3216,0.7266,1
MSFT_C_251_5826,278.19,251.60,0.0466,0.3100,1.0332,1
QQQ_C_272_5827,288.38,272.02,0.0444,0.2619,1.7739,1
AMZN_C_192_5828,167.98,192.06,0.0448,0.3964,0.4965,1
NVDA_P_294_5829,294.97,294.46,0.0357,0.2079,1.2569,0
SPY_C_441_5830,496.76,441.94,0.0465,0.1805,1.1110,1
AMD_C_386_5831,450.96,386.71,0.0307,0.2674,1.3161,1
AMD_P_164_5832,164.00,164.28,0.0389,0.2870,0.5806,0
AAPL_P_229_5833,256.62,229.05,0.0331,0.1893,0.7622,0
MSFT_C_372_5834,426.30,372.85,0.0326,0.3267,0.2266,1
AMD_P_310_5835,292.85,310.82,0.0471,0.3798,1.7114,0
TSLA_P_405_5836,369.81,405.76,0.0442,0.2715,0.7180,0
GOOGL_P_301_5837,310.57,301.59,0.0481,0.3448,0.9561,0
SPY_P_361_5838,314.71,361.67,0.0428,0.3346,0.1601,0
QQQ_C_234_5839,243.88,234.12,0.0495,0.3565,1.6409,1
SPY_P_281_5840,270.96,281.49,0.0439,0.2726,1.3939,0
TSLA_C_111_5841,123.65,111.84,0.0481,0.3288,1.3089,1
AMD_P_108_5842,116.14,108.64,0.0423,0.2445,0.1755,0
GOOGL_C_408_5843,369.86,408.19,0.0355,0.2693,0.6755,1
QQQ_P_143_5844,137.28,143.58,0.0456,0.3526,1.1461,0
AMD_P_356_5845,395.60,356.23,0.0367,0.3579,0.9720,0
QQQ_P_245_5846,258.60,245.60,0.0410,0.2642,1.8758,0
AMD_P_264_5847,307.46,264.94,0.0355,0.2407,0.7155,0
MSFT_P_199_5848,215.20,199.73,0.0428,0.1533,0.1040,0
MSFT_P_278_5849,298.61,278.76,0.0425,0.2626,0.5146,0
QQQ_P_349_5850,318.27,349.14,0.0368,0.3068,1.5668,0
NVDA_C_309_5851,327.71,309.68,0.0445,0.2962,1.5671,1
AAPL_C_98_5852,112.61,98.36,0.0386,0.1513,1.4017,1
MSFT_C_452_5853,407.92,452.55,0.0464,0.3761,1.4094,1
META_C_189_5854,217.12,189.88,0.0371,0.3523,1.9284,1
AMZN_C_400_5855,355.27,400.98,0.0413,0.3302,0.6936,1
META_C_446_5856,399.76,446.34,0.0322,0.2531,0.9002,1
AMD_C_182_5857,185.96,182.35,0.0334,0.2348,1.7303,1
NVDA_P_260_5858,252.64,260.20,0.0346,0.1962,1.8790,0
SPY_P_257_5859,238.27,257.08,0.0469,0.3080,0.9221,0
SPY_C_268_5860,235.89,268.67,0.0384,0.2536,1.5056,1
GOOGL_C_213_5861,235.43,213.35,0.0427,0.2912,0.2097,1
META_P_109_5862,116.73,109.21,0.0454,0.3652,0.4428,0
AMZN_C_304_5863,309.51,304.75,0.0464,0.2924,1.5099,1
GOOGL_C_245_5864,255.76,245.58,0.0334,0.2781,1.9191,1
QQQ_P_304_5865,302.37,304.57,0.0346,0.1650,1.0893,0
META_P_203_5866,186.66,203.89,0.0481,0.3563,0.1635,0
TSLA_C_219_5867,228.82,219.29,0.0341,0.3613,0.2134,1
TSLA_C_226_5868,208.96,226.60,0.0368,0.2069,1.3933,1
MSFT_P_237_5869,244.75,237.94,0.0486,0.3460,1.7683,0
TSLA_C_85_5870,94.36,85.78,0.0444,0.3811,1.3131,1
GOOGL_P_115_5871,103.68,115.83,0.0399,0.3105,0.8114,0
QQQ_P_198_5872,200.71,198.22,0.0369,0.2545,1.3292,0
TSLA_C_418_5873,374.58,418.84,0.0437,0.3628,1.2968,1
QQQ_P_394_5874,368.49,394.24,0.0485,0.2645,0.4043,0
MSFT_P_168_5875,158.45,168.86,0.0483,0.3028,1.1131,0
AAPL_C_84_5876,94.11,84.65,0.0345,0.1761,1.2245,1
SPY_P_247_5877,242.16,247.78,0.0389,0.3694,1.1590,0
AAPL_C_254_5878,272.82,254.69,0.0337,0.3528,0.1220,1
GOOGL_P_186_5879,189.35,186.64,0.0456,0.1890,1.8573,0
META_P_347_5880,306.11,347.10,0.0325,0.2503,0.1437,0
QQQ_C_344_5881,390.80,344.06,0.0323,0.2895,1.6073,1
MSFT_C_128_5882,128.12,128.55,0.0469,0.2199,1.2125,1
AMD_C_346_5883,313.98,346.58,0.0320,0.1509,1.8283,1
AMD_C_59_5884,53.41,59.57,0.0321,0.3834,0.9343,1
TSLA_P_446_5885,430.33,446.03,0.0382,0.1995,0.8752,0
AMD_P_172_5886,158.98,172.54,0.0310,0.2845,1.1241,0
NVDA_P_58_5887,63.52,58.29,0.0329,0.2043,0.3590,0
AMZN_C_172_5888,202.81,172.56,0.0307,0.2567,1.1046,1
AMD_P_151_5889,143.92,151.01,0.0393,0.1731,1.6530,0
SPY_P_381_5890,422.98,381.51,0.0496,0.3548,1.3291,0
MSFT_C_163_5891,186.36,163.98,0.0346,0.2317,1.3069,1
QQQ_C_217_5892,250.59,217.69,0.0306,0.1910,1.7770,1
GOOGL_C_444_5893,411.82,444.04,0.0356,0.3377,1.8682,1
AMZN_C_288_5894,297.04,288.18,0.0483,0.2349,1.4686,1
QQQ_P_349_5895,405.99,349.62,0.0412,0.2817,1.6709,0
MSFT_P_384_5896,400.55,384.24,0.0407,0.3414,1.6224,0
NVDA_C_257_5897,287.31,257.74,0.0313,0.2523,0.3144,1
SPY_C_75_5898,77.05,75.69,0.0399,0.3877,0.9303,1
AMZN_C_187_5899,169.81,187.89,0.0477,0.1637,0.5269,1
QQQ_P_370_5900,370.66,370.65,0.0438,0.1807,0.7026,0
SPY_P_144_5901,169.31,144.57,0.0312,0.3284,0.3535,0
AMD_C_163_5902,156.27,163.68,0.0361,0.2315,1.9016,1
META_C_432_5903,393.71,432.17,0.0406,0.2164,0.8434,1
MSFT_C_62_5904,69.47,62.45,0.0493,0.3507,0.5994,1
MSFT_C_429_5905,485.20,429.23,0.0317,0.2678,0.5098,1
NVDA_C_388_5906,399.81,388.51,0.0339,0.1832,0.8539,1
AMZN_C_383_5907,373.80,383.61,0.0466,0.3225,0.8266,1
META_C_457_5908,489.54,457.74,0.0381,0.1741,1.7544,1
AAPL_P_331_5909,309.16,331.96,0.0456,0.3224,0.5710,0
AMZN_P_345_5910,321.25,345.46,0.0306,0.3143,1.5345,0
MSFT_P_166_5911,151.28,166.89,0.0319,0.3358,0.5292,0
MSFT_C_483_5912,425.53,483.62,0.0450,0.2958,1.4794,1
GOOGL_C_220_5913,193.92,220.65,0.0480,0.3526,1.0739,1
SPY_P_355_5914,315.66,355.83,0.0442,0.2944,1.5915,0
META_P_145_5915,146.75,145.06,0.0310,0.3248,0.4146,0
MSFT_P_274_5916,310.51,274.16,0.0412,0.3596,0.9448,0
TSLA_C_355_5917,349.60,355.44,0.0345,0.2532,0.8528,1
AMZN_P_428_5918,396.36,428.85,0.0350,0.2463,0.9066,0
META_C_374_5919,420.90,374.87,0.0471,0.3159,1.5978,1
AMZN_C_203_5920,203.99,203.46,0.0437,0.1793,0.9144,1
QQQ_C_58_5921,56.67,58.76,0.0330,0.2473,1.8339,1
MSFT_P_80_5922,86.52,80.49,0.0432,0.2741,1.2018,0
QQQ_P_416_5923,399.98,416.35,0.0373,0.3398,1.7005,0
AAPL_P_108_5924,113.77,108.81,0.0375,0.2452,0.9969,0
MSFT_C_363_5925,411.40,363.30,0.0339,0.2628,1.6010,1
MSFT_C_136_5926,145.37,136.02,0.0478,0.1599,1.0717,1
META_P_59_5927,52.15,59.87,0.0498,0.3819,0.9402,0
GOOGL_C_392_5928,375.00,392.95,0.0425,0.2243,0.3922,1
NVDA_C_132_5929,152.43,132.40,0.0324,0.2161,0.2195,1
META_C_334_5930,317.18,334.25,0.0386,0.1887,0.7703,1
SPY_C_158_5931,162.72,158.58,0.0353,0.3155,1.4771,1
MSFT_P_172_5932,187.85,172.67,0.0305,0.2982,0.2555,0
AAPL_P_192_5933,170.92,192.30,0.0418,0.1682,1.4956,0
AAPL_P_342_5934,367.39,342.13,0.0463,0.2233,1.2290,0
AMZN_P_407_5935,451.24,407.99,0.0327,0.2468,0.9163,0
QQQ_C_231_5936,220.11,231.41,0.0391,0.1833,0.3324,1
AMD_C_115_5937,104.37,115.93,0.0378,0.2423,1.8915,1
AMD_C_178_5938,167.91,178.62,0.0393,0.3430,1.4567,1
AMD_C_269_5939,251.21,269.38,0.0307,0.3174,0.8972,1
GOOGL_C_280_5940,255.29,280.42,0.0417,0.1805,0.2856,1
AMD_P_204_5941,179.50,204.34,0.0437,0.2561,0.4842,0
AMZN_P_276_5942,242.05,276.35,0.0307,0.3956,0.4851,0
SPY_C_138_5943,153.00,138.09,0.0459,0.2105,1.6662,1
QQQ_C_197_5944,173.99,197.66,0.0482,0.3289,0.8901,1
SPY_P_211_5945,227.93,211.48,0.0460,0.2617,1.6918,0
AAPL_P_269_5946,294.01,269.30,0.0468,0.2470,0.1379,0
AMD_C_330_5947,289.57,330.48,0.0380,0.1601,1.0669,1
NVDA_P_198_5948,195.04,198.19,0.0317,0.1816,0.2109,0
META_C_98_5949,94.29,98.82,0.0309,0.2905,0.2886,1
AAPL_P_219_5950,235.70,219.50,0.0410,0.1775,1.3236,0
GOOGL_P_343_5951,367.67,343.01,0.0378,0.2006,0.4383,0
MSFT_P_525_5952,487.64,525.91,0.0458,0.3425,0.4877,0
MSFT_P_418_5953,389.14,418.80,0.0420,0.2915,0.4423,0
NVDA_C_351_5954,329.42,351.48,0.0475,0.3697,0.5025,1
AMD_P_208_5955,202.01,208.55,0.0492,0.1978,0.6524,0
GOOGL_C_304_5956,333.48,304.61,0.0315,0.3331,0.6882,1
AAPL_P_190_5957,195.22,190.22,0.0391,0.2713,1.7475,0
MSFT_C_177_5958,198.42,177.47,0.0399,0.2296,1.7499,1
AMZN_C_261_5959,270.56,261.72,0.0482,0.3757,1.8844,1
AMD_P_229_5960,241.91,229.89,0.0313,0.3539,0.3192,0
AMD_P_221_5961,236.03,221.70,0.0301,0.2114,0.2778,0
TSLA_P_248_5962,227.08,248.79,0.0311,0.3257,0.6640,0
QQQ_C_93_5963,100.39,93.49,0.0354,0.2189,1.4749,1
META_P_427_5964,380.52,427.97,0.0354,0.1942,0.7799,0
MSFT_C_81_5965,73.84,81.53,0.0400,0.3810,0.9248,1
SPY_P_172_5966,160.93,172.29,0.0483,0.1814,1.2698,0
SPY_C_234_5967,242.85,234.75,0.0480,0.2887,1.7869,1
MSFT_P_439_5968,385.78,439.19,0.0318,0.3642,1.2671,0
GOOGL_C_255_5969,256.78,255.42,0.0481,0.2750,1.4503,1
META_C_155_5970,161.07,155.37,0.0456,0.3811,0.1319,1
AMZN_P_403_5971,473.94,403.32,0.0301,0.3216,0.3901,0
AMZN_P_511_5972,448.37,511.39,0.0424,0.2460,0.2802,0
AMD_P_310_5973,274.73,310.32,0.0465,0.3374,1.0684,0
NVDA_P_359_5974,408.92,359.93,0.0377,0.3064,1.5264,0
AMD_C_237_5975,256.54,237.86,0.0301,0.3389,1.7349,1
AAPL_P_383_5976,365.04,383.50,0.0499,0.3225,0.8515,0
MSFT_C_325_5977,305.00,325.52,0.0426,0.1677,1.9792,1
SPY_C_420_5978,474.48,420.65,0.0461,0.2634,0.2938,1
MSFT_C_440_5979,436.02,440.01,0.0437,0.2363,0.5965,1
AMD_P_292_5980,311.70,292.31,0.0486,0.1629,1.3048,0
AMZN_C_247_5981,225.58,247.74,0.0365,0.3309,0.5623,1
META_P_488_5982,495.66,488.93,0.0316,0.3425,1.8065,0
SPY_C_281_5983,273.74,281.71,0.0352,0.2009,1.0032,1
QQQ_P_418_5984,445.17,418.95,0.0352,0.3309,0.9655,0
AMD_C_129_5985,113.77,129.89,0.0305,0.2994,0.4728,1
NVDA_C_417_5986,398.33,417.24,0.0358,0.2722,0.2197,1
AAPL_P_366_5987,402.10,366.90,0.0440,0.3018,1.9440,0
AMD_C_67_5988,72.16,67.56,0.0484,0.3089,1.8266,1
QQQ_C_195_5989,178.70,195.89,0.0420,0.2869,0.3688,1
AMZN_P_204_5990,221.40,204.44,0.0411,0.2260,0.3918,0
SPY_P_277_5991,302.22,277.05,0.0397,0.2258,0.1422,0
QQQ_C_371_5992,352.77,371.58,0.0430,0.2338,0.4774,1
QQQ_C_183_5993,211.39,183.31,0.0462,0.1661,1.2471,1
AMZN_C_358_5994,358.31,358.75,0.0350,0.1546,1.9675,1
SPY_C_241_5995,248.15,241.67,0.0351,0.1640,0.2313,1
MSFT_C_422_5996,395.86,422.73,0.0481,0.3054,1.4945,1
AMZN_P_118_5997,127.97,118.77,0.0448,0.3238,1.0572,0
META_P_462_5998,477.86,462.49,0.0367,0.3534,0.1776,0
META_P_273_5999,255.30,273.30,0.0437,0.3921,1.5388,0
AAPL_P_185_6000,180.84,185.18,0.0417,0.3622,0.9158,0
GOOGL_P_291_6001,290.77,291.21,0.0389,0.3656,0.2804,0
TSLA_P_505_6002,492.68,505.37,0.0349,0.2281,1.7826,0
SPY_P_455_6003,446.58,455.55,0.0446,0.1988,1.9238,0
QQQ_P_359_6004,373.05,359.78,0.0313,0.3627,0.7514,0
TSLA_C_496_6005,465.88,496.74,0.0316,0.2254,1.6233,1
AMZN_P_303_6006,326.16,303.90,0.0495,0.3183,1.9063,0
MSFT_C_238_6007,211.93,238.91,0.0428,0.3819,0.3059,1
AMZN_C_223_6008,221.77,223.09,0.0371,0.2403,0.9586,1
AMZN_C_82_6009,89.37,82.79,0.0400,0.2277,0.3072,1
NVDA_C_129_6010,119.91,129.68,0.0350,0.1626,0.2159,1
SPY_C_424_6011,488.56,424.03,0.0348,0.1687,1.1429,1
AAPL_P_286_6012,332.11,286.09,0.0459,0.2606,1.5078,0
QQQ_P_166_6013,187.09,166.54,0.0399,0.2267,0.2409,0
AMD_C_456_6014,472.07,456.61,0.0448,0.1573,0.2691,1
GOOGL_P_142_6015,125.00,142.47,0.0367,0.2282,1.2638,0
TSLA_P_494_6016,442.13,494.03,0.0388,0.3299,0.2059,0
QQQ_C_240_6017,249.72,240.41,0.0432,0.1732,0.3648,1
AMZN_P_229_6018,216.83,229.90,0.0345,0.3465,0.9701,0
TSLA_P_376_6019,385.60,376.48,0.0313,0.1590,0.9608,0
GOOGL_P_307_6020,318.81,307.16,0.0433,0.2853,1.8606,0
MSFT_C_403_6021,413.63,403.92,0.0317,0.2764,1.6473,1
AMD_C_426_6022,472.92,426.10,0.0359,0.2257,1.4382,1
AAPL_C_326_6023,373.80,326.50,0.0486,0.3085,1.4583,1
AMD_P_231_6024,231.92,231.38,0.0368,0.3827,1.7441,0
TSLA_P_256_6025,231.76,256.28,0.0463,0.3770,0.6026,0
SPY_P_528_6026,488.74,528.74,0.0344,0.3301,0.5740,0
AAPL_C_439_6027,428.45,439.92,0.0370,0.2933,0.3564,1
AAPL_C_358_6028,334.54,358.63,0.0312,0.3316,0.1198,1
TSLA_C_289_6029,252.39,289.64,0.0415,0.2046,1.4442,1
AMZN_P_412_6030,407.65,412.82,0.0348,0.2555,1.8511,0
META_P_519_6031,489.84,519.16,0.0378,0.2146,0.1480,0
AAPL_C_79_6032,72.54,79.28,0.0427,0.2238,0.2911,1
AMD_P_139_6033,136.90,139.08,0.0375,0.3208,0.9783,0
QQQ_P_355_6034,383.81,355.77,0.0384,0.2366,0.8354,0
AMD_P_306_6035,304.08,306.63,0.0492,0.1779,1.9367,0
SPY_P_211_6036,211.34,211.78,0.0325,0.3693,0.4846,0
AAPL_C_150_6037,156.42,150.45,0.0455,0.3070,1.8098,1
NVDA_P_172_6038,158.87,172.28,0.0464,0.3040,0.6045,0
SPY_P_254_6039,229.21,254.96,0.0374,0.2067,1.7158,0
TSLA_C_240_6040,248.54,240.30,0.0326,0.3316,1.7208,1
NVDA_P_333_6041,309.53,333.42,0.0494,0.3419,0.5180,0
META_C_84_6042,83.88,84.30,0.0408,0.2289,0.6105,1
AAPL_P_122_6043,113.56,122.89,0.0385,0.2204,1.3139,0
META_P_411_6044,443.96,411.44,0.0311,0.2971,1.7328,0
AMZN_C_239_6045,249.31,239.45,0.0330,0.2542,1.0798,1
TSLA_P_362_6046,380.17,362.47,0.0314,0.3905,0.7715,0
TSLA_C_308_6047,353.63,308.65,0.0469,0.2148,1.8657,1
META_P_189_6048,183.05,189.56,0.0307,0.3144,0.9474,0
NVDA_C_52_6049,50.62,52.43,0.0486,0.3382,1.8306,1
SPY_P_280_6050,282.01,280.21,0.0373,0.2024,0.3573,0
AMD_C_184_6051,187.72,184.82,0.0371,0.3517,1.1181,1
GOOGL_C_503_6052,496.20,503.12,0.0456,0.3560,1.3382,1
SPY_P_373_6053,361.65,373.29,0.0338,0.3564,0.6979,0
MSFT_P_438_6054,474.26,438.93,0.0449,0.2580,0.5543,0
SPY_C_256_6055,241.41,256.64,0.0419,0.2773,0.7964,1
NVDA_P_167_6056,194.98,167.25,0.0368,0.1913,1.8852,0
GOOGL_C_324_6057,299.98,324.34,0.0327,0.2013,0.5643,1
AAPL_P_356_6058,392.30,356.46,0.0400,0.2549,0.5661,0
TSLA_C_471_6059,433.38,471.87,0.0362,0.3617,0.7822,1
MSFT_P_475_6060,473.40,475.35,0.0423,0.3598,1.9619,0
NVDA_P_174_6061,178.63,174.10,0.0404,0.2022,1.6856,0
SPY_P_85_6062,99.78,85.16,0.0362,0.3631,1.6621,0
GOOGL_C_320_6063,298.61,320.90,0.0436,0.1522,1.7183,1
TSLA_P_218_6064,202.69,218.49,0.0484,0.2563,0.7199,0
QQQ_C_160_6065,140.09,160.11,0.0315,0.3004,1.2685,1
GOOGL_C_276_6066,244.50,276.90,0.0301,0.1854,0.5477,1
QQQ_C_370_6067,340.36,370.14,0.0322,0.3614,1.1748,1
MSFT_P_202_6068,198.32,202.43,0.0364,0.2708,1.9775,0
NVDA_C_372_6069,389.29,372.28,0.0357,0.2267,1.5361,1
AAPL_P_175_6070,192.31,175.43,0.0495,0.3538,1.2510,0
GOOGL_C_264_6071,265.57,264.49,0.0477,0.3304,0.2276,1
META_P_295_6072,307.01,295.42,0.0321,0.2109,0.6674,0
NVDA_C_261_6073,261.24,261.26,0.0309,0.3576,0.5428,1
AMD_C_70_6074,64.48,70.53,0.0468,0.3937,0.1499,1
MSFT_C_122_6075,138.56,122.65,0.0367,0.1865,1.1059,1
SPY_C_145_6076,132.07,145.76,0.0483,0.3224,1.9199,1
AMZN_C_134_6077,146.42,134.72,0.0474,0.3747,0.3788,1
AMZN_P_372_6078,379.93,372.41,0.0436,0.2985,1.9281,0
META_C_421_6079,415.09,421.22,0.0413,0.2043,0.7935,1
QQQ_P_126_6080,113.04,126.44,0.0472,0.2802,1.1849,0
AMD_C_92_6081,93.28,92.30,0.0323,0.2966,1.1686,1
MSFT_P_304_6082,267.76,304.11,0.0498,0.2670,1.9222,0
TSLA_P_285_6083,289.64,285.06,0.0419,0.3671,0.9872,0
AMZN_P_400_6084,423.02,400.06,0.0406,0.3232,1.5928,0
TSLA_P_488_6085,486.09,488.75,0.0453,0.2909,1.6876,0
META_P_459_6086,473.18,459.57,0.0393,0.3335,1.4767,0
SPY_P_405_6087,410.73,405.63,0.0378,0.3257,0.1236,0
SPY_P_534_6088,468.33,534.55,0.0484,0.3454,0.4246,0
QQQ_P_145_6089,149.96,145.11,0.0346,0.3375,1.2108,0
QQQ_C_280_6090,261.46,280.74,0.0325,0.2394,0.6386,1
AMZN_C_126_6091,110.52,126.16,0.0331,0.3868,0.1582,1
TSLA_P_112_6092,115.03,112.68,0.0384,0.3064,1.6685,0
MSFT_C_211_6093,245.83,211.90,0.0444,0.1546,1.1494,1
AMZN_P_323_6094,375.03,323.25,0.0401,0.1926,0.2024,0
TSLA_P_243_6095,226.23,243.47,0.0313,0.2834,0.8011,0
QQQ_P_58_6096,68.53,58.87,0.0416,0.3383,1.8443,0
QQQ_C_437_6097,413.92,437.43,0.0393,0.3839,0.2043,1
META_C_169_6098,163.69,169.77,0.0362,0.2572,1.4512,1
AMD_P_336_6099,311.86,336.40,0.0488,0.3292,1.1969,0
SPY_C_205_6100,224.13,205.57,0.0355,0.3288,0.8182,1
AAPL_P_447_6101,411.43,447.71,0.0385,0.2906,0.9290,0
NVDA_P_263_6102,300.49,263.69,0.0337,0.2422,1.7202,0
AMZN_C_184_6103,160.71,184.53,0.0436,0.2876,1.3442,1
AAPL_C_433_6104,430.48,433.92,0.0345,0.3593,0.5541,1
AAPL_C_205_6105,183.99,205.61,0.0327,0.2524,0.6897,1
GOOGL_C_235_6106,218.36,235.96,0.0412,0.3931,0.9252,1
GOOGL_C_201_6107,222.07,201.49,0.0324,0.1667,0.3110,1
AMD_C_90_6108,105.41,90.08,0.0474,0.2477,0.2744,1
NVDA_P_269_6109,285.50,269.27,0.0326,0.2430,1.9928,0
NVDA_C_454_6110,471.09,454.30,0.0444,0.3585,0.0973,1
AAPL_C_482_6111,486.55,482.88,0.0364,0.3914,1.4270,1
GOOGL_C_184_6112,165.35,184.84,0.0316,0.1762,0.4942,1
GOOGL_C_213_6113,216.85,213.52,0.0429,0.3458,1.9957,1
MSFT_P_284_6114,268.26,284.12,0.0497,0.2505,1.4729,0
META_P_431_6115,441.50,431.71,0.0461,0.2287,1.8921,0
NVDA_P_233_6116,227.74,233.09,0.0426,0.1631,1.9772,0
MSFT_P_214_6117,251.13,214.44,0.0324,0.2875,0.3184,0
SPY_P_111_6118,98.06,111.74,0.0408,0.3289,1.0877,0
AMZN_C_240_6119,282.76,240.96,0.0456,0.2857,1.7796,1
NVDA_C_389_6120,432.52,389.87,0.0362,0.2542,0.2820,1
AMD_P_151_6121,150.76,151.19,0.0374,0.1728,1.1291,0
SPY_P_479_6122,418.20,479.07,0.0453,0.3767,1.0706,0
NVDA_C_199_6123,216.02,199.22,0.0486,0.3408,1.0282,1
AMD_C_254_6124,278.17,254.64,0.0386,0.1866,0.1928,1
